Skupina,Téma,Téma ID,Země,Kód,Web,Doména,Popis,Typ,Přístup,Data,Zdroj,Návštěvy,Unikátních URL,Poslední návštěva,URL,ID,Ověřeno
Geodata,"Životní prostředí, geologie, rizika",environment,Německo,DE,THRU.DE — registr emisí,thru.de,"Německá část evropského registru úniků a přenosů znečišťujících látek — emise a odpady hlášené jednotlivými provozovnami, dohledatelné podle firmy, adresy i látky, s daty ke stažení. U prověrky průmyslového areálu přímý doklad o zátěži",official,open,bulk,reference,,,,https://www.thru.de/,de-thru,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Řecko,GR,ΟΑΣΠ — Οργανισμός Αντισεισμικού Σχεδιασμού,oasp.gr,"Řecká organizace pro protiseismické plánování — seismická rajonizace, normy pro stavby a informace o zemětřeseních. V Řecku je seismická zóna vstupem do stavebního práva a k prověrce nemovitosti patří",official,open,download,reference,,,,https://www.oasp.gr/,gr-oasp,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Maďarsko,HU,OKIR — Országos Környezetvédelmi Információs Rendszer,web.okir.hu,"Maďarský celostátní environmentální informační systém — **emise do ovzduší a vody po provozovnách, odpady, kontaminovaná místa a hlukové mapy**, dohledatelné podle firmy i lokality. U prověrky maďarského průmyslového areálu přímý doklad",official,open,search,reference,,,,https://web.okir.hu/,hu-okir,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Maďarsko,HU,Vízügy — hydrologická data,vizugy.hu,"Maďarská vodohospodářská správa — **vodní stavy a průtoky v reálném čase, povodňové výstrahy, podzemní vody a záplavová území**. U pozemku v povodí Dunaje nebo Tisy relevantní údaj",official,open,download,reference,,,,https://www.vizugy.hu/,hu-vizugy,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Irsko,IE,EPA Ireland,epa.ie,"Irská agentura pro životní prostředí — **licencované průmyslové provozovny a jejich emise**, kvalita ovzduší a vod v reálném čase, odpady, radon a mapy. Licenční databáze je při prověrce průmyslového areálu přímý doklad",official,open,api,reference,,,,https://www.epa.ie/,ie-epa,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Itálie,IT,ISPRA,isprambiente.gov.it,"Italský ústav pro ochranu a výzkum životního prostředí — sesuvy (IFFI), zábor půdy, kvalita ovzduší a vod, emisní registry a chráněná území. Mapa sesuvů je u italské nemovitosti relevantní údaj",official,open,download,reference,,,,https://www.isprambiente.gov.it/,it-ispra,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Itálie,IT,INGV — seismika a vulkanologie,ingv.it,"Národní ústav geofyziky a vulkanologie — katalog zemětřesení v reálném čase, seismické riziko podle území a monitoring sopek, s otevřenými daty a API. V Itálii je seismická klasifikace obce vstupem do stavebního práva",official,open,api,reference,,,,https://www.ingv.it/,it-ingv,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Lotyšsko,LV,LVĢMC — Vides centrs,videscentrs.lvgmc.lv,"Lotyšské středisko životního prostředí, geologie a meteorologie — kvalita ovzduší a vod, hydrologie, geologie, **emisní registry a znečišťující provozovny**, s daty ke stažení",official,open,download,reference,,,,https://videscentrs.lvgmc.lv/,lv-videscentrs,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Litva,LT,Aplinkos apsaugos agentūra,aaa.lrv.lt,"Litevská agentura ochrany životního prostředí — **kvalita ovzduší a vod, emisní registry, odpady, posuzování vlivů a povolení**. Na automat vrací 403, v prohlížeči funguje",official,open,download,reference,,,,https://aaa.lrv.lt/,lt-aaa,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Lucembursko,LU,Environnement.public.lu,environnement.public.lu,"Lucemburský environmentální portál — **posuzování vlivů, environmentální povolení, chráněná území, kvalita ovzduší a vod a odpady**. Doména emwelt.lu sem vede",official,open,search,reference,,,,https://environnement.public.lu/,lu-environnement,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Malta,MT,ERA — Environment and Resources Authority,era.org.mt,"Maltský úřad pro životní prostředí — posuzování vlivů, chráněná území, kvalita ovzduší a vod, odpady a environmentální povolení. Na automat vrací 403, v prohlížeči funguje",official,open,search,reference,,,,https://era.org.mt/,mt-era,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Nizozemsko,NL,Atlas Leefomgeving,atlasleefomgeving.nl,"Atlas životního prostředí — hluk, kvalita ovzduší, půdní kontaminace, externí bezpečnost a rizika, po adresách a mapových vrstvách. U nizozemské nemovitosti odpoví na otázky, které katastr neřeší",official,open,ogc,reference,,,,https://www.atlasleefomgeving.nl/,nl-atlasleefomgeving,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Nizozemsko,NL,RIVM,rivm.nl,"Národní ústav pro veřejné zdraví a životní prostředí — měření kvality ovzduší v hodinovém kroku, dusíkové depozice, zdravotní statistiky a modely rizik. Dusíkový model je v Nizozemsku podklad pro povolování staveb",official,open,api,reference,,,,https://www.rivm.nl/,nl-rivm,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Polsko,PL,CBDG (PIG-PIB),baza.pgi.gov.pl,"Centralna Baza Danych Geologicznych polské geologické služby — vrty, geologické mapy, ložiska surovin a archivní dokumentace",official,open,ogc,reference,,,,https://baza.pgi.gov.pl/,pl-cbdg-pig-pib,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Polsko,PL,Geoserwis GDOŚ,geoserwis.gdos.gov.pl,"Mapy chráněných území Generální ředitelství ochrany životního prostředí — Natura 2000, národní parky a rezervace ke stažení i jako WMS. Na automat odpovídá Incapsula, v prohlížeči web funguje",official,open,ogc,reference,,,,https://geoserwis.gdos.gov.pl/mapy/,pl-geoserwis-gdos,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Polsko,PL,Bank Danych o Lasach,bdl.lasy.gov.pl,"Data o polských lesích od Lasów Państwowych — porostní mapa, taxační údaje, mapové služby a mobilní aplikace mBDL",official,open,ogc,reference,,,,https://www.bdl.lasy.gov.pl/portal/,pl-bank-danych-o-lasach,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Polsko,PL,Hydroportal ISOK,wody.isok.gov.pl,"Informatyczny System Osłony Kraju — mapy povodňového ohrožení a rizika, plány hospodaření s vodami a odpovídající služby INSPIRE",official,open,ogc,reference,,,,https://wody.isok.gov.pl/index.html,pl-hydroportal-isok,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Portugalsko,PT,APA — Agência Portuguesa do Ambiente,apambiente.pt,"Portugalská agentura pro životní prostředí — posuzování vlivů EIA, emisní registry, odpady, kvalita ovzduší a vodní hospodářství. Hydrologická data vede systém SNIRH, který automatu vrací 403",official,open,search,reference,,,,https://apambiente.pt/,pt-apambiente,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Portugalsko,PT,ICNF — lesy a chráněná území,icnf.pt,"Institut ochrany přírody a lesů — chráněná území, lesní inventarizace a hlavně **statistiky a mapy lesních požárů** včetně spálených ploch po letech. V Portugalsku je požárová historie relevantní údaj i k pozemku",official,open,download,reference,,,,https://www.icnf.pt/,pt-icnf,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Portugalsko,PT,Geoportal LNEG,geoportal.lneg.pt,"Geovědní portál Národní laboratoře pro energii a geologii — geologické mapy, vrty, nerostné suroviny a geotermální potenciál, jako prohlížečka i WMS",official,open,ogc,reference,,,,https://geoportal.lneg.pt/,pt-lneg,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Rumunsko,RO,Ministerul Mediului,mmediu.ro,"Rumunské ministerstvo životního prostředí, vod a lesů — posuzování vlivů, chráněná území, vodní hospodářství a lesnictví. Agentura ANPM, která vede emisní registry, mimo Rumunsko neodpovídá",official,open,none,reference,,,,https://www.mmediu.ro/,ro-mmediu,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Slovensko,SK,Geoinfoportál ŠGÚDŠ,geology.sk,"Geologické informace Štátneho geologického ústavu — geologické a inženýrskogeologické mapy, svahové deformace, poddolovaná území, ložiska a vrty, jako mapové aplikace i WMS. U slovenského pozemku je to hlavní veřejný zdroj o rizicích podloží",official,open,ogc,reference,,,,https://www.geology.sk/geoinfoportal/,sk-geoinfoportal,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Slovensko,SK,Enviroportál,enviroportal.sk,"Informační portál slovenského životního prostředí od SAŽP — registry znečišťovatelů, odpadové hospodářství, chráněná území, kvalita ovzduší a vod a environmentální zátěže. Rozcestník po registrech, které vedou různé slovenské úřady",official,open,search,reference,,,,https://www.enviroportal.sk/,sk-enviroportal,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Slovensko,SK,Informačný systém EIA/SEA,enviroportal.sk,"Posuzování vlivů na životní prostředí — zámery, správy o hodnocení a stanoviska ke všem posuzovaným projektům na Slovensku, dohledatelné podle názvu, okresu a navrhovatele. U developerských a průmyslových záměrů nejúplnější veřejný spis",official,open,search,reference,,,,https://www.enviroportal.sk/eia,sk-eia,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Slovinsko,SI,ARSO,arso.gov.si,"Slovinská agentura pro životní prostředí — kvalita ovzduší a vod, hydrologie, posuzování vlivů, chráněná území a emisní registry. Meteorologická data vydává na meteo.arso.gov.si",official,open,download,reference,,,,https://www.arso.gov.si/,si-arso,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Španělsko,ES,IGME — geologická služba,info.igme.es,"Španělská geologická a báňská služba — geologické mapy, vrty, podzemní vody, sesuvy, seismika a ložiska, přes mapové prohlížečky a WMS. U pozemkových transakcí ukáže rizika podloží",official,open,ogc,reference,,,,https://info.igme.es/,es-igme,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Španělsko,ES,MITECO — životní prostředí,miteco.gob.es,"Ministerstvo pro ekologickou transformaci — záplavové mapy (SNCZI), vodní hospodářství, chráněná území, emise a lesnictví. Španělské záplavové mapy jsou podkladem pro stavební povolení a jsou veřejné",official,open,download,reference,,,,https://www.miteco.gob.es/es.html,es-miteco,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Španělsko,ES,SIGPAC — zemědělské parcely,sigpac.mapa.gob.es,"Geografický informační systém zemědělských parcel — využití půdy, plodiny a kultury na každé španělské zemědělské parcele, jako prohlížečka i služby. Podklad pro zemědělské dotace a kontrolu jejich čerpání",official,open,ogc,reference,,,,https://sigpac.mapa.gob.es/fega/visor/,es-sigpac,2026-08-28
Geodata,"Životní prostředí, geologie, rizika",environment,Švédsko,SE,Naturvårdsverket,naturvardsverket.se,"Švédská agentura ochrany přírody — chráněná území, emisní inventury, odpady, kvalita ovzduší a **registr znečišťujících provozoven**, s daty ke stažení",official,open,download,reference,,,,https://www.naturvardsverket.se/,se-naturvardsverket,2026-08-28
Geodata,Doprava a infrastruktura,transport,Evropská unie,EU,ENTSO-E Transparency Platform,transparency.entsoe.eu,"Povinně zveřejňovaná data evropské přenosové soustavy — výroba po zdrojích a jednotkách, spotřeba, přeshraniční toky, ceny na denním trhu a odstávky elektráren, v hodinovém kroku pro všechny provozovatele. API po registraci zdarma",intl,registration,api,reference,,,,https://transparency.entsoe.eu/,eu-entsoe-transparency,2026-08-28
Geodata,Doprava a infrastruktura,transport,Evropská unie,EU,ERADIS — železniční bezpečnostní databáze,eradis.era.europa.eu,"Databáze Agentury EU pro železnice — osvědčení dopravců a subjektů odpovědných za údržbu, bezpečnostní povolení provozovatelů dráhy a národní bezpečnostní zprávy. Ověří, jestli železniční dopravce smí jezdit v dané zemi a od kdy",intl,open,search,reference,,,,https://eradis.era.europa.eu/,eu-eradis,2026-08-28
Geodata,Doprava a infrastruktura,transport,Celosvětové,GLOBAL,OpenCelliD,opencellid.org,Otevřená databáze pozic BTS/cell towers — užitečné pro geolokaci,ngo,registration,bulk,reference,,,,https://opencellid.org/,global-opencellid,2026-08-28
Geodata,Doprava a infrastruktura,transport,Celosvětové,GLOBAL,Open Infrastructure Map,openinframap.org,"Prohlížečka infrastruktury vykreslené z OSM — elektrické vedení, trafostanice a elektrárny, ropovody, plynovody a telekomunikační síť; bez exportu dat",ngo,open,none,reference,,,,https://openinframap.org/,global-open-infrastructure-map,2026-08-28
Geodata,Doprava a infrastruktura,transport,Rakousko,AT,Mobilitätsdaten Österreich,mobilitydata.gv.at,"Rakouský národní přístupový bod k dopravním datům — jízdní řády GTFS a GTFS-RT, statická data sítě, informace o parkování a sdílené mobilitě od všech povinných poskytovatelů. Katalog je veřejný, stahování po registraci zdarma",official,registration,api,reference,,,,https://mobilitydata.gv.at/,at-mobilitydata,2026-08-28
Geodata,Doprava a infrastruktura,transport,Rakousko,AT,ASFINAG,asfinag.at,"Provozovatel rakouské dálniční sítě — aktuální dopravní situace, uzavírky, stavební práce a intenzity dopravy, část z toho jako otevřená data a datex API. Pro liniové stavby a logistiku jediný autoritativní zdroj o rakouských dálnicích",official,open,api,reference,,,,https://www.asfinag.at/,at-asfinag,2026-08-28
Geodata,Doprava a infrastruktura,transport,Belgie,BE,Transportdata.be,transportdata.be,"Národní přístupový bod k dopravním datům podle nařízení 2017/1926 — jízdní řády, dopravní informace a data o mobilitě od povinných poskytovatelů. Belgický NAP sdružuje data federace i tří regionů; katalog je veřejný, odběr po registraci zdarma",official,registration,api,reference,,,,https://www.transportdata.be/,be-transportdata,2026-08-28
Geodata,Doprava a infrastruktura,transport,Bulharsko,BG,НАП / Агенция „Пътна инфраструктура“,nap.bg,"Národní přístupový bod k dopravním datům podle nařízení 2017/1926 — jízdní řády, dopravní informace a data o mobilitě od povinných poskytovatelů. Bulharský přístupový bod provozovaný silniční agenturou — stav silnic, uzavírky a dopravní informace",official,open,api,reference,,,,https://nap.bg/,bg-nap,2026-08-28
